dark_no_apogee_skies_10x4_4yr;10;{0., 60., 60.,180., 90.,180., 90., 90.,180., 90.};{0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35};{0., 75., 75.,210.,105.,210.,105.,105.,210.,105.};{0., 45., 45.,150., 75.,150., 75., 75.,150., 75.};{4,4,4,4,4,4,4,4,4,4};{14.,14.,14.,14.,14.,14.,14.,14.,14.,14.};{"dark_monit","dark_monit","dark_monit","dark_monit","dark_monit"," dark_monit","dark_monit","dark_monit","dark_monit","dark_monit"};dark_no_apogee_skies_10x4_4yr; 
dark_no_apogee_skies_10x4_4yr_v2;10;{0., 60., 60.,180., 90.,180., 90., 90.,180., 90.};{0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35};{0., 75., 75.,210.,105.,210.,105.,105.,210.,105.};{0., 45., 45.,150., 75.,150., 75., 75.,150., 75.};{4,4,4,4,4,4,4,4,4,4};{14.,14.,14.,14.,14.,14.,14.,14.,14.,14.};{"dark_monit","dark_monit","dark_monit","dark_monit","dark_monit"," dark_monit","dark_monit","dark_monit","dark_monit","dark_monit"};dark_no_apogee_skies_10x4_4yr;_v2 
